PO_ID,Supplier,Order_Date,Delivery_Date,Item_Category,Order_Status,Quantity,Unit_Price,Negotiated_Price,Defective_Units,Compliance,data_quality_score,lead_time_days,total_original_value,total_negotiated_value,cost_savings,savings_percentage,defect_rate,quality_score,order_year,order_month,order_quarter,order_day_of_week,order_day_of_month,order_week_of_year,order_month_name,order_day_name,order_season,order_is_weekend,order_is_month_end,order_is_quarter_end,lead_time_category,lead_time_vs_median,is_fast_delivery,is_slow_delivery,supplier_total_orders,supplier_total_quantity,supplier_avg_order_quantity,supplier_total_spend,supplier_avg_order_value,supplier_avg_lead_time,supplier_lead_time_consistency,supplier_avg_defect_rate,supplier_quality_consistency,supplier_avg_savings_rate,supplier_savings_consistency,supplier_delivery_score,supplier_quality_score,supplier_overall_score,supplier_tier,price_change_absolute,price_change_ratio,negotiation_effectiveness,order_size_category,is_high_value_order,defect_severity,is_perfect_order,compliance_score,delivery_risk,quality_risk,compliance_risk,composite_risk_score,risk_level
PO-00193,Delta_Logistics,2022-03-29,2022-04-06,Electronics,Delivered,1648,35.42,31.46,0.0,No,100,8.0,58372.16,51846.08,6526.080000000002,11.18,0.0,100.0,2022,3,1,1,29,13,March,Tuesday,Spring,False,True,True,Standard,-3.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,3.960000000000001,0.8881987577639752,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00194,Gamma_Co,2023-05-13,2023-06-01,Packaging,Delivered,913,28.01,24.06,53.0,Yes,100,19.0,25573.13,21966.78,3606.350000000002,14.1,5.81,94.19,2023,5,2,5,13,19,May,Saturday,Spring,True,False,False,Extended,8.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,3.950000000000003,0.8589789360942519,Successful,Small,False,Poor,False,,0,1,0,1,Medium
PO-00195,Alpha_Inc,2022-03-12,2022-03-18,Packaging,Cancelled,792,18.16,17.25,17.0,Yes,100,6.0,14382.72,13662.0,720.7199999999993,5.01,2.15,97.85,2022,3,1,5,12,10,March,Saturday,Spring,True,False,True,Express,-5.0,True,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,0.9100000000000001,0.9498898678414097,Successful,Small,False,Good,False,,0,0,0,0,Low
PO-00196,Epsilon_Group,2023-06-30,2023-07-03,Office Supplies,Partially Delivered,1314,22.63,21.06,44.0,Yes,100,3.0,29735.82,27672.839999999997,2062.980000000003,6.94,3.35,96.65,2023,6,2,4,30,26,June,Friday,Summer,False,True,True,Express,-8.0,True,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,1.5700000000000003,0.9306230667255855,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00197,Beta_Supplies,2022-05-09,2022-05-22,MRO,Delivered,613,52.5,45.19,70.0,Yes,100,13.0,32182.5,27701.47,4481.0300000000025,13.92,11.42,88.58,2022,5,2,0,9,19,May,Monday,Spring,False,False,False,Standard,2.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,7.310000000000002,0.8607619047619047,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00198,Alpha_Inc,2022-05-12,2022-05-20,Office Supplies,Delivered,1070,29.14,26.63,24.0,Yes,100,8.0,31179.8,28494.1,2685.7000000000007,8.61,2.24,97.76,2022,5,2,3,12,19,May,Thursday,Spring,False,False,False,Standard,-3.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,2.5100000000000016,0.9138641043239533,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00199,Gamma_Co,2023-11-07,2023-11-26,Raw Materials,Partially Delivered,145,47.49,42.76,6.0,Yes,100,19.0,6886.05,6200.2,685.8500000000004,9.96,4.14,95.86,2023,11,4,1,7,45,November,Tuesday,Fall,False,False,False,Extended,8.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,4.730000000000004,0.9004000842282585,Successful,Small,False,Good,False,,0,0,0,0,Low
PO-00200,Delta_Logistics,2023-05-02,2023-05-17,Raw Materials,Delivered,1973,59.73,54.95,291.0,Yes,100,15.0,117847.29,108416.35,9430.939999999988,8.0,14.75,85.25,2023,5,2,1,2,18,May,Tuesday,Spring,False,False,False,Extended,4.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,4.779999999999994,0.9199732127908924,Successful,Large,False,Critical,False,,0,1,0,1,Medium
PO-00201,Epsilon_Group,2023-07-17,2023-08-01,Office Supplies,Delivered,1807,78.63,73.08,100.0,Yes,100,15.0,142084.41,132055.56,10028.850000000006,7.06,5.53,94.47,2023,7,3,0,17,29,July,Monday,Summer,False,False,False,Extended,4.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,5.549999999999997,0.9294162533384205,Successful,Large,False,Poor,False,,0,1,0,1,Medium
PO-00202,Epsilon_Group,2022-06-19,2022-06-20,Electronics,Delivered,534,13.88,12.51,100.0,Yes,100,1.0,7411.92,6680.34,731.5799999999999,9.87,18.73,81.27,2022,6,2,6,19,24,June,Sunday,Summer,True,False,True,Express,-10.0,True,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,1.370000000000001,0.9012968299711814,Successful,Small,False,Critical,False,,0,1,0,1,Medium
PO-00203,Alpha_Inc,2022-09-29,2022-10-14,Electronics,Delivered,1480,85.22,75.48,100.0,Yes,100,15.0,126125.6,111710.4,14415.199999999984,11.43,6.76,93.24,2022,9,3,3,29,39,September,Thursday,Fall,False,True,True,Extended,4.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,9.739999999999995,0.8857075803801925,Successful,Large,False,Poor,False,,0,1,0,1,Medium
PO-00204,Alpha_Inc,2023-06-25,,Office Supplies,Delivered,280,72.16,62.38,100.0,Yes,100,,20204.8,17466.4,2738.399999999998,13.55,35.71,64.28999999999999,2023,6,2,6,25,25,June,Sunday,Summer,True,False,True,,,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,9.779999999999994,0.8644678492239468,Successful,Small,False,Critical,False,,0,1,0,1,Medium
PO-00205,Beta_Supplies,2023-09-14,2023-09-20,Office Supplies,Cancelled,798,19.09,17.76,100.0,Yes,100,6.0,15233.82,14172.48,1061.3399999999983,6.97,12.53,87.47,2023,9,3,3,14,37,September,Thursday,Fall,False,False,True,Express,-5.0,True,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.3299999999999983,0.9303300157150342,Successful,Small,False,Critical,False,,0,1,0,1,Medium
PO-00206,Epsilon_Group,2023-03-10,2023-03-22,Electronics,Delivered,1728,94.83,90.2,100.0,Yes,100,12.0,163866.24,155865.6,8000.639999999985,4.88,5.79,94.21,2023,3,1,4,10,10,March,Friday,Spring,False,False,True,Standard,1.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,4.6299999999999955,0.9511757882526627,Successful,Large,True,Poor,False,,0,1,0,1,Medium
PO-00207,Epsilon_Group,2022-08-05,,MRO,Delivered,1244,96.13,84.78,43.0,Yes,100,,119585.72,105466.32,14119.399999999994,11.81,3.46,96.54,2022,8,3,4,5,31,August,Friday,Summer,False,False,False,,,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,11.349999999999994,0.881930718818267,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00208,Beta_Supplies,2023-07-07,2023-07-21,Office Supplies,Delivered,590,16.89,15.56,46.0,No,100,14.0,9965.1,9180.4,784.7000000000007,7.87,7.8,92.2,2023,7,3,4,7,27,July,Friday,Summer,False,False,False,Standard,3.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.33,0.9212551805802249,Successful,Small,False,Poor,False,,0,1,0,1,Medium
PO-00209,Delta_Logistics,2023-12-08,2023-12-23,Packaging,Delivered,1109,38.93,33.33,152.0,Yes,100,15.0,43173.37,36962.97,6210.4000000000015,14.38,13.71,86.28999999999999,2023,12,4,4,8,49,December,Friday,Winter,False,False,True,Extended,4.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,5.600000000000001,0.8561520678140251,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00210,Beta_Supplies,2022-07-25,2022-08-01,MRO,Delivered,574,85.03,82.55,54.0,Yes,100,7.0,48807.22,47383.7,1423.520000000004,2.92,9.41,90.59,2022,7,3,0,25,30,July,Monday,Summer,False,False,False,Express,-4.0,True,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,2.480000000000004,0.9708338233564624,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00211,Gamma_Co,2024-01-01,,Office Supplies,Delivered,1233,86.62,76.59,65.0,Yes,100,,106802.46,94435.47,12366.990000000003,11.58,5.27,94.73,2024,1,1,0,1,1,January,Monday,Winter,False,False,False,,,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,10.030000000000001,0.8842068806280304,Successful,Large,False,Poor,False,,0,1,0,1,Medium
PO-00212,Gamma_Co,2022-11-16,2022-11-20,Packaging,Delivered,1912,27.94,25.59,83.0,No,100,4.0,53421.28,48928.08,4493.199999999997,8.41,4.34,95.66,2022,11,4,2,16,46,November,Wednesday,Fall,False,False,False,Express,-7.0,True,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,2.3500000000000014,0.9158911954187544,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00213,Alpha_Inc,2023-02-13,2023-03-04,Packaging,Delivered,1772,30.72,27.76,46.0,No,100,19.0,54435.84,49190.72,5245.119999999995,9.64,2.6,97.4,2023,2,1,0,13,7,February,Monday,Winter,False,False,False,Extended,8.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,2.9599999999999973,0.9036458333333334,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00214,Beta_Supplies,2023-11-19,2023-11-29,Office Supplies,Delivered,1316,48.11,41.9,135.0,Yes,100,10.0,63312.76,55140.4,8172.360000000001,12.91,10.26,89.74,2023,11,4,6,19,46,November,Sunday,Fall,True,False,False,Standard,-1.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,6.210000000000001,0.8709208064851383,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00215,Beta_Supplies,2023-10-28,,Office Supplies,Delivered,1159,59.24,58.08,0.0,Yes,100,,68659.16,67314.72,1344.4400000000023,1.96,0.0,100.0,2023,10,4,5,28,43,October,Saturday,Fall,True,True,False,,,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.1600000000000037,0.9804186360567184,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00216,Alpha_Inc,2023-01-18,2023-01-31,Office Supplies,Delivered,1869,69.58,67.5,31.0,Yes,100,13.0,130045.02,126157.5,3887.520000000004,2.99,1.66,98.34,2023,1,1,2,18,3,January,Wednesday,Winter,False,False,False,Standard,2.0,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,2.0799999999999983,0.970106352400115,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00217,Delta_Logistics,2023-03-25,2023-04-13,Packaging,Delivered,627,46.23,42.87,0.0,Yes,100,19.0,28986.21,26879.49,2106.720000000001,7.27,0.0,100.0,2023,3,1,5,25,12,March,Saturday,Spring,True,False,True,Extended,8.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,3.3599999999999994,0.927319922128488,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00218,Beta_Supplies,2023-06-14,2023-06-16,Raw Materials,Pending,731,56.02,54.78,70.0,No,100,2.0,40950.62,40044.18,906.4400000000024,2.21,9.58,90.42,2023,6,2,2,14,24,June,Wednesday,Summer,False,False,True,Express,-9.0,True,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.240000000000002,0.9778650481970724,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00219,Epsilon_Group,2023-04-08,,Office Supplies,Cancelled,606,83.07,79.22,16.0,Yes,100,,50340.42,48007.32,2333.0999999999985,4.63,2.64,97.36,2023,4,2,5,8,14,April,Saturday,Spring,True,False,False,,,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,3.8499999999999943,0.9536535452028411,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00220,Beta_Supplies,2022-05-04,2022-05-14,Office Supplies,Delivered,1647,13.57,12.33,157.0,Yes,100,10.0,22349.79,20307.51,2042.2800000000025,9.14,9.53,90.47,2022,5,2,2,4,18,May,Wednesday,Spring,False,False,False,Standard,-1.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,1.2400000000000002,0.9086219602063375,Successful,Small,False,Poor,False,,0,1,0,1,Medium
PO-00221,Delta_Logistics,2022-09-11,2022-09-19,MRO,Delivered,1062,34.03,30.46,0.0,Yes,100,8.0,36139.86,32348.52,3791.34,10.49,0.0,100.0,2022,9,3,6,11,36,September,Sunday,Fall,True,False,True,Standard,-3.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,3.5700000000000003,0.8950925653834851,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00222,Beta_Supplies,2022-08-19,2022-08-31,Office Supplies,Delivered,695,76.8,69.76,0.0,No,100,12.0,53376.0,48483.2,4892.799999999996,9.17,0.0,100.0,2022,8,3,4,19,33,August,Friday,Summer,False,False,False,Standard,1.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,7.039999999999992,0.9083333333333334,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00223,Epsilon_Group,2022-03-07,2022-03-14,MRO,Delivered,845,91.47,86.97,0.0,Yes,100,7.0,77292.15,73489.65,3802.5,4.92,0.0,100.0,2022,3,1,0,7,10,March,Monday,Spring,False,False,True,Express,-4.0,True,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,4.5,0.9508035421449655,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00224,Gamma_Co,2022-12-13,2022-12-18,MRO,Delivered,1101,59.13,52.51,54.0,Yes,100,5.0,65102.130000000005,57813.509999999995,7288.62000000001,11.2,4.9,95.1,2022,12,4,1,13,50,December,Tuesday,Winter,False,False,True,Express,-6.0,True,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,6.6200000000000045,0.8880432944359884,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00225,Gamma_Co,2022-01-22,2022-01-24,Raw Materials,Delivered,1693,57.89,49.84,88.0,Yes,100,2.0,98007.77,84379.12000000001,13628.649999999994,13.91,5.2,94.8,2022,1,1,5,22,3,January,Saturday,Winter,True,False,False,Express,-9.0,True,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,8.049999999999997,0.8609431680773882,Successful,Large,False,Poor,False,,0,1,0,1,Medium
PO-00226,Delta_Logistics,2023-08-26,2023-09-10,Office Supplies,Cancelled,1629,21.51,19.41,250.0,No,100,15.0,35039.79,31618.89,3420.9000000000015,9.76,15.35,84.65,2023,8,3,5,26,34,August,Saturday,Summer,True,False,False,Extended,4.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,2.1000000000000014,0.902370990237099,Successful,Medium,False,Critical,False,,0,1,0,1,Medium
PO-00227,Delta_Logistics,2023-07-22,2023-08-03,Raw Materials,Delivered,1413,54.79,50.42,0.0,Yes,100,12.0,77418.27,71243.46,6174.809999999998,7.98,0.0,100.0,2023,7,3,5,22,29,July,Saturday,Summer,True,False,False,Standard,1.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,4.369999999999997,0.9202409198758899,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00228,Epsilon_Group,2022-08-24,2022-08-27,Packaging,Delivered,1871,59.96,58.54,47.0,Yes,100,3.0,112185.16,109528.34,2656.820000000007,2.37,2.51,97.49,2022,8,3,2,24,34,August,Wednesday,Summer,False,False,False,Express,-8.0,True,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,1.4200000000000017,0.97631754503002,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00229,Gamma_Co,2023-08-26,,Raw Materials,Delivered,1404,34.85,30.5,78.0,Yes,100,,48929.4,42822.0,6107.4000000000015,12.48,5.56,94.44,2023,8,3,5,26,34,August,Saturday,Summer,True,False,False,,,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,4.350000000000001,0.8751793400286944,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00230,Gamma_Co,2022-08-14,2022-08-28,Electronics,Delivered,1713,35.43,34.11,74.0,Yes,100,14.0,60691.59,58430.43,2261.159999999996,3.73,4.32,95.68,2022,8,3,6,14,32,August,Sunday,Summer,True,False,False,Standard,3.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,1.3200000000000003,0.9627434377646062,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00231,Gamma_Co,2022-01-08,2022-01-13,Electronics,Delivered,1579,43.96,43.41,74.0,Yes,100,5.0,69412.84,68544.39,868.4499999999971,1.25,4.69,95.31,2022,1,1,5,8,1,January,Saturday,Winter,True,False,False,Express,-6.0,True,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,0.5500000000000043,0.9874886260236577,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00232,Gamma_Co,2022-03-14,2022-03-26,Electronics,Delivered,1421,11.92,11.72,76.0,Yes,100,12.0,16938.32,16654.120000000003,284.1999999999971,1.68,5.35,94.65,2022,3,1,0,14,11,March,Monday,Spring,False,False,True,Standard,1.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,0.1999999999999993,0.9832214765100672,Successful,Small,False,Poor,False,,0,1,0,1,Medium
PO-00233,Epsilon_Group,2023-12-26,2024-01-04,MRO,Delivered,1546,43.47,37.37,53.0,Yes,100,9.0,67204.62,57774.02,9430.6,14.03,3.43,96.57,2023,12,4,1,26,52,December,Tuesday,Winter,False,False,True,Standard,-2.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,6.100000000000001,0.8596733379342074,Successful,Medium,False,Good,False,,0,0,0,0,Low
PO-00234,Delta_Logistics,2023-10-09,2023-10-18,Electronics,Delivered,1304,32.08,29.36,0.0,Yes,100,9.0,41832.32,38285.44,3546.8799999999974,8.48,0.0,100.0,2023,10,4,0,9,41,October,Monday,Fall,False,False,False,Standard,-2.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,2.719999999999999,0.915211970074813,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00235,Delta_Logistics,2022-03-02,,Raw Materials,Delivered,239,39.87,35.47,32.0,Yes,100,,9528.93,8477.33,1051.6000000000004,11.04,13.39,86.61,2022,3,1,2,2,9,March,Wednesday,Spring,False,False,True,,,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,4.399999999999999,0.889641334336594,Successful,Small,False,Critical,False,,0,1,0,1,Medium
PO-00236,Alpha_Inc,2022-08-23,,Office Supplies,Delivered,1298,21.51,20.83,0.0,Yes,100,,27919.980000000003,27037.339999999997,882.6400000000067,3.16,0.0,100.0,2022,8,3,1,23,34,August,Tuesday,Summer,False,False,False,,,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,0.6800000000000033,0.9683867968386796,Successful,Medium,False,,True,,0,0,0,0,Low
PO-00237,Delta_Logistics,2022-03-11,,MRO,Delivered,1458,91.05,81.56,220.0,Yes,100,,132750.9,118914.48,13836.419999999984,10.42,15.09,84.91,2022,3,1,4,11,10,March,Friday,Spring,False,False,True,,,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,9.489999999999995,0.8957715540911587,Successful,Large,False,Critical,False,,0,1,0,1,Medium
PO-00238,Gamma_Co,2022-02-02,2022-02-13,MRO,Delivered,1450,63.74,59.11,71.0,Yes,100,11.0,92423.0,85709.5,6713.5,7.26,4.9,95.1,2022,2,1,2,2,5,February,Wednesday,Winter,False,False,False,Standard,0.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,4.630000000000003,0.9273611546909318,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00239,Beta_Supplies,2022-12-05,2022-12-20,Electronics,Delivered,1356,75.03,63.86,131.0,Yes,100,15.0,101740.68,86594.16,15146.520000000004,14.89,9.66,90.34,2022,12,4,0,5,49,December,Monday,Winter,False,False,True,Extended,4.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,11.170000000000002,0.8511262161801946,Successful,Large,False,Poor,False,,0,1,0,1,Medium
PO-00240,Gamma_Co,2022-03-14,,Packaging,Delivered,682,81.84,71.86,40.0,Yes,100,,55814.880000000005,49008.52,6806.360000000008,12.19,5.87,94.13,2022,3,1,0,14,11,March,Monday,Spring,False,False,True,,,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,9.980000000000004,0.8780547409579668,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00241,Gamma_Co,2023-06-11,2023-06-19,Packaging,Delivered,677,59.52,55.29,39.0,Yes,100,8.0,40295.04,37431.33,2863.709999999999,7.11,5.76,94.24,2023,6,2,6,11,23,June,Sunday,Summer,True,False,True,Standard,-3.0,False,False,143,157916,1104.308,8587921.71,60055.397,10.192,5.493,4.498,1.759,7.985,4.093,90.9,51.4,71.2,Average,4.230000000000004,0.9289314516129031,Successful,Medium,False,Poor,False,,0,1,0,1,Medium
PO-00242,Delta_Logistics,2022-09-01,2022-09-14,Office Supplies,Delivered,1022,18.54,16.55,150.0,Yes,100,13.0,18947.879999999997,16914.100000000002,2033.7799999999952,10.73,14.68,85.32,2022,9,3,3,1,35,September,Thursday,Fall,False,False,True,Standard,2.0,False,False,171,181652,1062.292,9236240.47,54013.102,10.854,6.028,10.867,6.667,7.812,3.931,52.5,11.1,31.8,Poor,1.9899999999999984,0.8926645091693636,Successful,Small,False,Critical,False,,0,1,0,1,Medium
PO-00243,Alpha_Inc,2022-10-13,,Raw Materials,Delivered,1818,60.96,57.13,41.0,Yes,100,,110825.28,103862.34,6962.939999999988,6.28,2.26,97.74,2022,10,4,3,13,41,October,Thursday,Fall,False,False,False,,,False,False,141,150414,1066.766,7839712.25,55600.796,10.607,5.648,1.891,3.065,8.21,4.434,72.6,91.0,81.8,Good,3.8299999999999983,0.9371719160104988,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00244,Epsilon_Group,2023-11-17,2023-11-29,Electronics,Delivered,1332,69.73,63.8,41.0,Yes,100,12.0,92880.36,84981.59999999999,7898.760000000009,8.5,3.08,96.92,2023,11,4,4,17,46,November,Friday,Fall,False,False,False,Standard,1.0,False,False,166,180053,1084.657,9851156.06,59344.314,10.866,5.747,2.606,1.79,8.041,4.089,30.8,71.2,51.0,Poor,5.930000000000007,0.9149576939624264,Successful,Large,False,Good,False,,0,0,0,0,Low
PO-00245,Beta_Supplies,2023-05-13,2023-05-26,Raw Materials,Delivered,1432,83.26,77.67,174.0,Yes,100,13.0,119228.32,111223.44,8004.880000000005,6.71,12.15,87.85,2023,5,2,5,13,19,May,Saturday,Spring,True,False,False,Standard,2.0,False,False,156,180516,1157.154,9858665.9,63196.576,11.273,5.692,8.272,3.834,7.828,4.219,10.1,32.1,21.1,Poor,5.590000000000003,0.9328609176074946,Successful,Large,False,Critical,False,,0,1,0,1,Medium
